[2022-11-01 13:14:32,666][lightning][INFO] - successful load initial weights
[2022-11-01 13:41:06,884][lightning][INFO] - reference : афина извини измени условия по кредиту
[2022-11-01 13:41:06,884][lightning][INFO] - prediction: афина извен измени услови по кредиту
[2022-11-01 13:41:07,934][lightning][INFO] - reference : джой ты когда нибудь влюблялась а сейчас ты в кого нибудь влюблена
[2022-11-01 13:41:07,934][lightning][INFO] - prediction: джой коданлилилас осейчасконазлина
[2022-11-01 13:41:09,071][lightning][INFO] - reference : сбер баланс счета на карте
[2022-11-01 13:41:09,072][lightning][INFO] - prediction: сбер баланас счетыа на керты
[2022-11-01 13:41:10,283][lightning][INFO] - reference : сбер принять вызов у меня руки заняты
[2022-11-01 13:41:10,284][lightning][INFO] - prediction: сбер принят вызыфумняром изаеця
[2022-11-01 13:41:11,255][lightning][INFO] - reference : салют закажи большой сладкий сет под кино
[2022-11-01 13:41:11,255][lightning][INFO] - prediction: салют закажи малкшу слокте сяпоккима
[2022-11-01 13:41:12,244][lightning][INFO] - reference :  
[2022-11-01 13:41:12,244][lightning][INFO] - prediction: салю дактрндила валта пока
[2022-11-01 13:41:13,418][lightning][INFO] - reference : салют какая самая неудачная машина из тех что вы покупали
[2022-11-01 13:41:13,419][lightning][INFO] - prediction: салют какая смдне неныстти
[2022-11-01 13:41:14,490][lightning][INFO] - reference : включи движение с уважением
[2022-11-01 13:41:14,490][lightning][INFO] - prediction: включи иение сооения
[2022-11-01 13:41:15,731][lightning][INFO] - reference : афина мигранты разрушают европейскую цивилизацию согласны
[2022-11-01 13:41:15,731][lightning][INFO] - prediction: афина мигратразарушаирапскается иза собасны
[2022-11-01 13:41:16,945][lightning][INFO] - reference : джой как тимур олегович добирается на работу
[2022-11-01 13:41:16,945][lightning][INFO] - prediction: джой акте ралинесдобирается нработу
[2022-11-01 13:41:18,231][lightning][INFO] - reference : какое любимое блюдо завьяловой
[2022-11-01 13:41:18,231][lightning][INFO] - prediction: какое любилмае блюга завьявова
[2022-11-01 13:41:19,314][lightning][INFO] - reference :  
[2022-11-01 13:41:19,314][lightning][INFO] - prediction: ови мооуй куоуому
[2022-11-01 13:41:20,238][lightning][INFO] - reference : какая она день и ночь погода
[2022-11-01 13:41:20,239][lightning][INFO] - prediction: кака надеи ночко бод
[2022-11-01 13:41:21,470][lightning][INFO] - reference : джой слышал что в сбере работает андрей курпатов
[2022-11-01 13:41:21,470][lightning][INFO] - prediction: джой слышачто сбер работа тонлей курпатов
[2022-11-01 13:41:22,454][lightning][INFO] - reference :  
[2022-11-01 13:41:22,454][lightning][INFO] - prediction: анпре он
[2022-11-01 13:41:23,565][lightning][INFO] - reference : сбер смешно да
[2022-11-01 13:41:23,565][lightning][INFO] - prediction: сбер мешмо да
[2022-11-01 13:41:25,057][lightning][INFO] - reference : сбер алиса найди компанию эйвон
[2022-11-01 13:41:25,057][lightning][INFO] - prediction: сбер афиса насдикапаниаляева
[2022-11-01 13:41:26,362][lightning][INFO] - reference : как относишься к газпромбанку
[2022-11-01 13:41:26,362][lightning][INFO] - prediction: как оосиесега ромбан
[2022-11-01 13:41:27,527][lightning][INFO] - reference : сбер что производит ливайс
[2022-11-01 13:41:27,527][lightning][INFO] - prediction: сбер что произбодят тливаесс
[2022-11-01 13:41:29,119][lightning][INFO] - reference : который сейчас час в перми
[2022-11-01 13:41:29,120][lightning][INFO] - prediction: аторисейчастас пеми
[2022-11-01 13:41:30,431][lightning][INFO] - reference : россия двадцать четыре афина
[2022-11-01 13:41:30,431][lightning][INFO] - prediction: енеросе вадцаь четы афина
[2022-11-01 13:41:31,675][lightning][INFO] - reference : не выводятся средства
[2022-11-01 13:41:31,675][lightning][INFO] - prediction: болеса свесни
[2022-11-01 13:41:32,759][lightning][INFO] - reference : привет алиса выключи музыку через два часа
[2022-11-01 13:41:32,760][lightning][INFO] - prediction: велиса выочеммуыбу черезача
[2022-11-01 13:41:33,923][lightning][INFO] - reference :  
[2022-11-01 13:41:33,924][lightning][INFO] - prediction: аный бла пеотем тбля
[2022-11-01 13:41:35,065][lightning][INFO] - reference : сбер что такое сертификация музыкальных произведений
[2022-11-01 13:41:35,066][lightning][INFO] - prediction: сбер что такое серкификати музыкаты врызведене
[2022-11-01 13:41:36,231][lightning][INFO] - reference : джой девяносто люксембургских франков в евро
[2022-11-01 13:41:36,231][lightning][INFO] - prediction: джой девяноста лексемборских франкав фиевра
[2022-11-01 13:41:37,675][lightning][INFO] - reference : сбер почему животные не разговаривают
[2022-11-01 13:41:37,675][lightning][INFO] - prediction: сбер пночемуежеботниразговановат
[2022-11-01 13:41:39,309][lightning][INFO] - reference : сбер какой курс валюты на сегодня
[2022-11-01 13:41:39,309][lightning][INFO] - prediction: сбер како курс ванюту насегодня
[2022-11-01 13:41:40,645][lightning][INFO] - reference : джой включи вселенную истории
[2022-11-01 13:41:40,645][lightning][INFO] - prediction: джой включи телленнуе естори
[2022-11-01 13:41:41,995][lightning][INFO] - reference : оплати мне мтс двести рублей
[2022-11-01 13:41:41,995][lightning][INFO] - prediction: оплати не онтасности рублей
[2022-11-01 13:41:43,448][lightning][INFO] - reference : афина не смешно
